difficulty,event_order,beat_idx,beat_time,onset_time,residual_ms,timing_source,subdivision,source_event_idx,onset_class,segment_idx,segment_focus,motif_id,motif_length_beats,motif_token_length,motif_repeat_count,motif_fingerprint,event_role,difficulty_inclusion
hard,96,410,164.005,163.895,23.333,onset,triplet,3435,percussive,18,percussive,,,,,,medium,medium
hard,97,412,164.798,164.798,0.0,onset,downbeat,3452,percussive,18,percussive,,,,,,medium,medium
hard,98,413,165.198,165.094,29.333,onset,triplet,3458,percussive,18,percussive,,,,,,medium,medium
hard,99,414,165.599,165.39,-8.5,onset,eighth,3466,percussive,18,percussive,,,,,,easy,easy
hard,100,434,173.601,173.894,25.667,onset,triplet,3659,full-spectrum,19,full-spectrum,,,,,,easy,easy
hard,101,435,174.002,174.295,26.333,onset,triplet,3667,full-spectrum,19,full-spectrum,,,,,,medium,medium
hard,102,436,174.402,174.692,22.667,onset,triplet,3674,full-spectrum,19,full-spectrum,,,,,,easy,easy
hard,103,437,174.803,174.997,-6.0,onset,eighth,3679,full-spectrum,19,full-spectrum,,,,,,easy,easy
hard,104,438,175.203,175.496,25.667,onset,triplet,3691,full-spectrum,19,full-spectrum,,,,,,easy,easy
hard,105,453,181.203,181.397,-6.0,onset,eighth,3803,harmonic,20,harmonic,,,,,,hard,hard
hard,106,455,182.004,182.097,-40.333,onset,triplet,3815,harmonic,20,harmonic,,,,,,medium,medium
hard,107,462,184.799,184.796,-3.0,onset,downbeat,3858,harmonic,20,harmonic,,,,,,easy,easy
hard,108,463,185.199,185.095,29.333,onset,triplet,3863,harmonic,20,harmonic,,,,,,medium,medium
hard,109,464,185.6,185.397,-2.5,onset,eighth,3870,harmonic,20,harmonic,,,,,,medium,medium
hard,110,465,186.001,185.89,22.667,onset,triplet,3880,harmonic,20,harmonic,,,,,,easy,easy
hard,111,471,188.404,188.691,20.333,onset,triplet,3958,percussive,21,percussive,,,,,,easy,easy
hard,112,472,188.804,189.089,17.667,onset,triplet,3969,percussive,21,percussive,,,,,,medium,medium
hard,113,473,189.205,189.391,-14.0,onset,eighth,3979,percussive,21,percussive,,,,,,easy,easy
hard,114,474,189.605,189.89,23.667,onset,triplet,3988,percussive,21,percussive,,,,,,easy,easy
hard,115,475,189.997,190.189,-8.5,onset,eighth,3996,percussive,21,percussive,,,,,,easy,easy
hard,116,489,195.605,195.892,20.333,onset,triplet,4157,full-spectrum,22,full-spectrum,,,,,,easy,easy
hard,117,491,196.406,196.493,-43.667,onset,triplet,4171,full-spectrum,22,full-spectrum,,,,,,easy,easy
hard,118,492,196.798,196.995,-3.0,onset,eighth,4183,full-spectrum,22,full-spectrum,,,,,,easy,easy
hard,119,493,197.198,197.492,26.667,onset,triplet,4199,full-spectrum,22,full-spectrum,,,,,,easy,easy
hard,120,495,197.999,197.997,-2.0,onset,downbeat,4212,full-spectrum,22,full-spectrum,,,,,,medium,medium
hard,121,502,200.803,201.091,20.667,onset,triplet,4295,harmonic,23,harmonic,,,,,,easy,easy
hard,122,504,201.604,201.59,-14.0,onset,downbeat,4310,harmonic,23,harmonic,,,,,,easy,easy
hard,123,505,202.005,201.889,17.667,onset,triplet,4318,harmonic,23,harmonic,,,,,,easy,easy
hard,124,506,202.405,202.196,-9.0,onset,eighth,4329,harmonic,23,harmonic,,,,,,medium,medium
hard,125,507,202.806,202.69,17.667,onset,triplet,4338,harmonic,23,harmonic,,,,,,easy,easy
hard,126,527,210.799,210.788,-11.0,onset,downbeat,4552,percussive,24,percussive,,,,,,easy,easy
hard,127,528,211.2,211.09,23.667,onset,triplet,4560,percussive,24,percussive,,,,,,easy,easy
hard,128,530,211.984,212.193,9.0,onset,eighth,4568,percussive,24,percussive,,,,,,easy,easy
hard,129,531,212.384,212.584,-0.5,onset,eighth,4569,percussive,24,percussive,,,,,,easy,easy
hard,130,532,212.785,212.994,9.0,onset,eighth,4572,percussive,24,percussive,,,,,,easy,easy
hard,131,537,214.787,214.985,-2.5,onset,eighth,4591,harmonic,24,percussive,,,,,,hard,hard
hard,132,538,215.188,214.994,6.5,onset,eighth,4592,percussive,24,percussive,,,,,,hard,hard
hard,133,543,217.191,217.394,7.0,onset,eighth,4616,percussive,24,percussive,,,,,,hard,hard
hard,134,545,217.983,218.195,11.5,onset,eighth,4625,percussive,24,percussive,,,,,,hard,hard
