candidate,event_idx,event_time,beat_idx,grid_time,subdivision,residual_ms,abs_residual_ms,flux,intensity,intensity_confidence,pass_count
current_quarter_snap,0,0.006,0,0.015,downbeat,-9.0,9.0,31.878,low,0.33,1
current_quarter_snap,6,0.387,1,0.399,downbeat,-12.0,12.0,605.3376,high,1.0,1
current_quarter_snap,7,0.387,1,0.399,downbeat,-12.0,12.0,215.6829,medium,0.66,1
current_quarter_snap,8,0.388,1,0.399,downbeat,-11.0,11.0,605.3376,high,1.0,3
current_quarter_snap,13,0.789,2,0.798,downbeat,-9.0,9.0,512.3568,high,1.0,1
current_quarter_snap,14,0.791,2,0.798,downbeat,-7.0,7.0,135.1492,medium,0.66,1
current_quarter_snap,15,0.791,2,0.798,downbeat,-7.0,7.0,512.3568,high,1.0,3
current_quarter_snap,20,1.186,3,1.197,downbeat,-11.0,11.0,545.2688,high,1.0,1
current_quarter_snap,21,1.188,3,1.197,downbeat,-9.0,9.0,216.1341,medium,0.66,1
current_quarter_snap,22,1.188,3,1.197,downbeat,-9.0,9.0,545.2688,high,1.0,3
current_quarter_snap,31,1.589,4,1.596,downbeat,-7.0,7.0,481.6496,high,1.0,1
current_quarter_snap,32,1.589,4,1.596,downbeat,-7.0,7.0,175.2946,medium,0.66,1
current_quarter_snap,33,1.59,4,1.596,downbeat,-6.0,6.0,481.6496,high,1.0,3
current_quarter_snap,39,1.987,5,1.995,downbeat,-8.0,8.0,621.4224,high,1.0,1
current_quarter_snap,40,1.987,5,1.995,downbeat,-8.0,8.0,228.1491,medium,0.66,1
current_quarter_snap,41,1.987,5,1.995,downbeat,-8.0,8.0,621.4224,high,1.0,3
current_quarter_snap,46,2.388,6,2.395,downbeat,-7.0,7.0,539.0258,high,1.0,1
current_quarter_snap,47,2.388,6,2.395,downbeat,-7.0,7.0,205.6259,medium,0.66,1
current_quarter_snap,48,2.39,6,2.395,downbeat,-5.0,5.0,539.0258,high,1.0,3
current_quarter_snap,53,2.788,7,2.794,downbeat,-6.0,6.0,474.8262,high,1.0,1
current_quarter_snap,54,2.788,7,2.794,downbeat,-6.0,6.0,184.5579,medium,0.66,1
current_quarter_snap,55,2.788,7,2.794,downbeat,-6.0,6.0,474.8262,high,1.0,3
current_quarter_snap,63,3.187,8,3.193,downbeat,-6.0,6.0,444.6195,high,1.0,1
current_quarter_snap,64,3.188,8,3.193,downbeat,-5.0,5.0,444.6195,high,1.0,3
current_quarter_snap,65,3.189,8,3.193,downbeat,-4.0,4.0,160.7393,medium,0.66,1
current_quarter_snap,71,3.585,9,3.592,downbeat,-7.0,7.0,446.8403,high,1.0,1
current_quarter_snap,72,3.586,9,3.592,downbeat,-6.0,6.0,446.8403,high,1.0,3
current_quarter_snap,73,3.589,9,3.592,downbeat,-3.0,3.0,152.8026,medium,0.66,1
current_quarter_snap,77,3.988,10,3.998,downbeat,-10.0,10.0,357.4081,high,1.0,1
current_quarter_snap,78,3.99,10,3.998,downbeat,-8.0,8.0,163.8737,medium,0.66,1
current_quarter_snap,79,3.992,10,3.998,downbeat,-6.0,6.0,357.4081,high,1.0,3
current_quarter_snap,85,4.387,11,4.397,downbeat,-10.0,10.0,541.3975,high,1.0,1
current_quarter_snap,86,4.387,11,4.397,downbeat,-10.0,10.0,180.4071,medium,0.66,1
current_quarter_snap,87,4.387,11,4.397,downbeat,-10.0,10.0,541.3975,high,1.0,3
current_quarter_snap,96,4.787,12,4.796,downbeat,-9.0,9.0,404.2432,high,1.0,1
current_quarter_snap,97,4.788,12,4.796,downbeat,-8.0,8.0,404.2432,high,1.0,3
current_quarter_snap,98,4.791,12,4.796,downbeat,-5.0,5.0,152.7316,medium,0.66,1
current_quarter_snap,104,5.186,13,5.195,downbeat,-9.0,9.0,355.2442,high,1.0,1
current_quarter_snap,105,5.186,13,5.195,downbeat,-9.0,9.0,355.2442,high,1.0,3
current_quarter_snap,106,5.188,13,5.195,downbeat,-7.0,7.0,121.4809,medium,0.66,1
current_quarter_snap,111,5.586,14,5.595,downbeat,-9.0,9.0,494.2959,high,1.0,1
current_quarter_snap,112,5.59,14,5.595,downbeat,-5.0,5.0,149.9771,medium,0.66,1
current_quarter_snap,113,5.59,14,5.595,downbeat,-5.0,5.0,494.2959,high,1.0,3
current_quarter_snap,118,5.987,15,5.994,downbeat,-7.0,7.0,676.0911,high,1.0,1
current_quarter_snap,119,5.987,15,5.994,downbeat,-7.0,7.0,249.5058,high,1.0,1
current_quarter_snap,120,5.988,15,5.994,downbeat,-6.0,6.0,676.0911,high,1.0,3
current_quarter_snap,128,6.389,16,6.393,downbeat,-4.0,4.0,302.8356,high,1.0,1
current_quarter_snap,129,6.389,16,6.393,downbeat,-4.0,4.0,116.4667,medium,0.66,1
current_quarter_snap,130,6.389,16,6.393,downbeat,-4.0,4.0,302.8356,high,1.0,3
current_quarter_snap,136,6.786,17,6.799,downbeat,-13.0,13.0,489.4355,high,1.0,1
current_quarter_snap,137,6.786,17,6.799,downbeat,-13.0,13.0,489.4355,high,1.0,3
current_quarter_snap,138,6.792,17,6.799,downbeat,-7.0,7.0,108.2667,medium,0.66,1
current_quarter_snap,142,7.187,18,7.198,downbeat,-11.0,11.0,505.5087,high,1.0,1
current_quarter_snap,143,7.187,18,7.198,downbeat,-11.0,11.0,155.2709,medium,0.66,1
current_quarter_snap,144,7.189,18,7.198,downbeat,-9.0,9.0,505.5087,high,1.0,3
current_quarter_snap,150,7.585,19,7.59,downbeat,-5.0,5.0,558.3784,high,1.0,1
current_quarter_snap,151,7.585,19,7.59,downbeat,-5.0,5.0,186.22,medium,0.66,1
current_quarter_snap,152,7.585,19,7.59,downbeat,-5.0,5.0,558.3784,high,1.0,3
current_quarter_snap,160,7.986,20,7.989,downbeat,-3.0,3.0,579.5415,high,1.0,1
current_quarter_snap,161,7.986,20,7.989,downbeat,-3.0,3.0,200.3729,medium,0.66,1
current_quarter_snap,162,7.986,20,7.989,downbeat,-3.0,3.0,579.5415,high,1.0,3
current_quarter_snap,168,8.386,21,8.395,downbeat,-9.0,9.0,575.0474,high,1.0,1
current_quarter_snap,169,8.386,21,8.395,downbeat,-9.0,9.0,575.0474,high,1.0,3
current_quarter_snap,170,8.39,21,8.395,downbeat,-5.0,5.0,73.5504,low,0.33,1
current_quarter_snap,176,8.786,22,8.795,downbeat,-9.0,9.0,603.1325,high,1.0,3
current_quarter_snap,177,8.787,22,8.795,downbeat,-8.0,8.0,603.1325,high,1.0,1
current_quarter_snap,178,8.787,22,8.795,downbeat,-8.0,8.0,246.4657,high,1.0,1
current_quarter_snap,184,9.185,23,9.194,downbeat,-9.0,9.0,540.6913,high,1.0,1
current_quarter_snap,185,9.185,23,9.194,downbeat,-9.0,9.0,201.4179,medium,0.66,1
current_quarter_snap,186,9.187,23,9.194,downbeat,-7.0,7.0,540.6913,high,1.0,3
current_quarter_snap,195,9.586,24,9.593,downbeat,-7.0,7.0,414.9319,high,1.0,1
current_quarter_snap,196,9.587,24,9.593,downbeat,-6.0,6.0,414.9319,high,1.0,3
current_quarter_snap,197,9.588,24,9.593,downbeat,-5.0,5.0,136.6544,medium,0.66,1
current_quarter_snap,203,9.984,25,9.992,downbeat,-8.0,8.0,355.5533,high,1.0,1
current_quarter_snap,204,9.987,25,9.992,downbeat,-5.0,5.0,355.5533,high,1.0,3
current_quarter_snap,205,9.999,25,9.992,downbeat,7.0,7.0,120.8883,medium,0.66,1
current_quarter_snap,208,10.387,26,10.391,downbeat,-4.0,4.0,430.0565,high,1.0,1
current_quarter_snap,209,10.387,26,10.391,downbeat,-4.0,4.0,159.5734,medium,0.66,1
current_quarter_snap,210,10.389,26,10.391,downbeat,-2.0,2.0,430.0565,high,1.0,3
current_quarter_snap,216,10.786,27,10.797,downbeat,-11.0,11.0,542.4471,high,1.0,1
current_quarter_snap,217,10.786,27,10.797,downbeat,-11.0,11.0,542.4471,high,1.0,3
current_quarter_snap,218,10.787,27,10.797,downbeat,-10.0,10.0,144.3381,medium,0.66,1
current_quarter_snap,226,11.192,28,11.196,downbeat,-4.0,4.0,376.1169,high,1.0,1
current_quarter_snap,227,11.193,28,11.196,downbeat,-3.0,3.0,376.1169,high,1.0,3
current_quarter_snap,232,11.585,29,11.595,downbeat,-10.0,10.0,494.9307,high,1.0,1
current_quarter_snap,233,11.589,29,11.595,downbeat,-6.0,6.0,494.9307,high,1.0,3
current_quarter_snap,234,11.596,29,11.595,downbeat,1.0,1.0,109.7146,medium,0.66,1
current_quarter_snap,239,11.987,30,11.995,downbeat,-8.0,8.0,497.8936,high,1.0,1
current_quarter_snap,240,11.988,30,11.995,downbeat,-7.0,7.0,497.8936,high,1.0,3
current_quarter_snap,241,11.989,30,11.995,downbeat,-6.0,6.0,143.7172,medium,0.66,1
current_quarter_snap,247,12.388,31,12.394,downbeat,-6.0,6.0,392.9496,high,1.0,3
current_quarter_snap,248,12.39,31,12.394,downbeat,-4.0,4.0,392.9496,high,1.0,1
current_quarter_snap,249,12.39,31,12.394,downbeat,-4.0,4.0,155.9893,medium,0.66,1
current_quarter_snap,257,12.786,32,12.793,downbeat,-7.0,7.0,613.9948,high,1.0,1
current_quarter_snap,258,12.786,32,12.793,downbeat,-7.0,7.0,613.9948,high,1.0,3
current_quarter_snap,259,12.79,32,12.793,downbeat,-3.0,3.0,97.9541,low,0.33,1
current_quarter_snap,265,13.183,33,13.192,downbeat,-9.0,9.0,625.8821,high,1.0,1
current_quarter_snap,266,13.185,33,13.192,downbeat,-7.0,7.0,190.9937,medium,0.66,1
current_quarter_snap,267,13.185,33,13.192,downbeat,-7.0,7.0,625.8821,high,1.0,3
current_quarter_snap,269,13.587,34,13.591,downbeat,-4.0,4.0,156.3765,low,0.33,1
current_quarter_snap,270,13.589,34,13.591,downbeat,-2.0,2.0,472.8404,low,0.33,1
current_quarter_snap,271,13.591,34,13.591,downbeat,0.0,0.0,472.8404,low,0.33,3
current_quarter_snap,275,13.982,35,13.997,downbeat,-15.0,15.0,504.7527,low,0.33,1
current_quarter_snap,276,13.985,35,13.997,downbeat,-12.0,12.0,504.7527,low,0.33,3
current_quarter_snap,277,13.993,35,13.997,downbeat,-4.0,4.0,130.8298,low,0.33,1
current_quarter_snap,281,14.387,36,14.396,downbeat,-9.0,9.0,508.7636,high,1.0,1
current_quarter_snap,282,14.387,36,14.396,downbeat,-9.0,9.0,508.7636,high,1.0,3
current_quarter_snap,283,14.393,36,14.396,downbeat,-3.0,3.0,142.0307,medium,0.66,1
current_quarter_snap,287,14.783,37,14.795,downbeat,-12.0,12.0,529.0789,high,1.0,1
current_quarter_snap,288,14.784,37,14.795,downbeat,-11.0,11.0,529.0789,high,1.0,3
current_quarter_snap,289,14.787,37,14.795,downbeat,-8.0,8.0,143.5925,medium,0.66,1
current_quarter_snap,293,15.186,38,15.195,downbeat,-9.0,9.0,181.752,low,0.33,1
current_quarter_snap,294,15.188,38,15.195,downbeat,-7.0,7.0,511.1492,low,0.33,1
current_quarter_snap,295,15.188,38,15.195,downbeat,-7.0,7.0,511.1492,low,0.33,3
current_quarter_snap,300,15.584,39,15.594,downbeat,-10.0,10.0,418.418,low,0.33,1
current_quarter_snap,301,15.584,39,15.594,downbeat,-10.0,10.0,132.3999,low,0.33,1
current_quarter_snap,302,15.584,39,15.594,downbeat,-10.0,10.0,418.418,low,0.33,3
current_quarter_snap,308,15.985,40,15.993,downbeat,-8.0,8.0,453.1679,high,1.0,1
current_quarter_snap,309,15.987,40,15.993,downbeat,-6.0,6.0,453.1679,high,1.0,3
current_quarter_snap,310,15.989,40,15.993,downbeat,-4.0,4.0,151.3489,medium,0.66,1
current_quarter_snap,318,16.373,41,16.399,downbeat,-26.0,26.0,329.4108,high,1.0,3
current_quarter_snap,319,16.393,41,16.399,downbeat,-6.0,6.0,329.4108,high,1.0,1
current_quarter_snap,320,16.396,41,16.399,downbeat,-3.0,3.0,95.3465,low,0.33,1
current_quarter_snap,323,16.794,42,16.798,downbeat,-4.0,4.0,308.4405,low,0.33,3
current_quarter_snap,324,16.797,42,16.798,downbeat,-1.0,1.0,308.4405,low,0.33,1
current_quarter_snap,325,16.797,42,16.798,downbeat,-1.0,1.0,91.4711,low,0.33,1
current_quarter_snap,329,17.191,43,17.197,downbeat,-6.0,6.0,394.7256,low,0.33,1
current_quarter_snap,330,17.191,43,17.197,downbeat,-6.0,6.0,394.7256,low,0.33,3
current_quarter_snap,331,17.2,43,17.197,downbeat,3.0,3.0,30.2183,low,0.33,1
current_quarter_snap,334,17.593,44,17.596,downbeat,-3.0,3.0,280.9885,high,1.0,3
current_quarter_snap,335,17.595,44,17.596,downbeat,-1.0,1.0,280.9885,high,1.0,1
current_quarter_snap,336,17.601,44,17.596,downbeat,5.0,5.0,24.1854,low,0.33,1
current_quarter_snap,340,17.984,45,17.995,downbeat,-11.0,11.0,287.3532,high,1.0,1
current_quarter_snap,341,17.984,45,17.995,downbeat,-11.0,11.0,287.3532,high,1.0,3
current_quarter_snap,342,17.992,45,17.995,downbeat,-3.0,3.0,88.1294,low,0.33,1
current_quarter_snap,346,18.384,46,18.395,downbeat,-11.0,11.0,228.7962,low,0.33,1
current_quarter_snap,347,18.386,46,18.395,downbeat,-9.0,9.0,570.8577,low,0.33,1
current_quarter_snap,348,18.387,46,18.395,downbeat,-8.0,8.0,570.8577,low,0.33,3
current_quarter_snap,352,18.783,47,18.794,downbeat,-11.0,11.0,656.6439,low,0.33,1
current_quarter_snap,353,18.783,47,18.794,downbeat,-11.0,11.0,656.6439,low,0.33,3
current_quarter_snap,354,18.785,47,18.794,downbeat,-9.0,9.0,187.5181,low,0.33,1
current_quarter_snap,360,19.187,48,19.193,downbeat,-6.0,6.0,269.1608,high,1.0,1
current_quarter_snap,361,19.187,48,19.193,downbeat,-6.0,6.0,87.138,low,0.33,1
current_quarter_snap,362,19.188,48,19.193,downbeat,-5.0,5.0,269.1608,high,1.0,3
current_quarter_snap,366,19.584,49,19.592,downbeat,-8.0,8.0,618.6852,high,1.0,1
current_quarter_snap,367,19.584,49,19.592,downbeat,-8.0,8.0,189.1155,medium,0.66,1
current_quarter_snap,368,19.585,49,19.592,downbeat,-7.0,7.0,618.6852,high,1.0,3
current_quarter_snap,372,19.995,50,19.998,downbeat,-3.0,3.0,288.9136,low,0.33,1
current_quarter_snap,373,19.995,50,19.998,downbeat,-3.0,3.0,288.9136,low,0.33,3
current_quarter_snap,374,19.998,50,19.998,downbeat,0.0,0.0,102.5389,low,0.33,1
current_quarter_snap,380,20.385,51,20.397,downbeat,-12.0,12.0,511.1264,low,0.33,1
current_quarter_snap,381,20.385,51,20.397,downbeat,-12.0,12.0,511.1264,low,0.33,3
current_quarter_snap,382,20.387,51,20.397,downbeat,-10.0,10.0,135.7599,low,0.33,1
current_quarter_snap,389,20.788,52,20.796,downbeat,-8.0,8.0,455.5612,high,1.0,1
current_quarter_snap,390,20.788,52,20.796,downbeat,-8.0,8.0,455.5612,high,1.0,3
current_quarter_snap,391,20.796,52,20.796,downbeat,0.0,0.0,104.7019,medium,0.66,1
current_quarter_snap,397,21.182,53,21.195,downbeat,-13.0,13.0,484.5042,high,1.0,1
current_quarter_snap,398,21.184,53,21.195,downbeat,-11.0,11.0,139.3461,medium,0.66,1
current_quarter_snap,399,21.184,53,21.195,downbeat,-11.0,11.0,484.5042,high,1.0,3
current_quarter_snap,403,21.589,54,21.595,downbeat,-6.0,6.0,422.65,low,0.33,1
current_quarter_snap,404,21.589,54,21.595,downbeat,-6.0,6.0,156.135,low,0.33,1
current_quarter_snap,405,21.591,54,21.595,downbeat,-4.0,4.0,422.65,low,0.33,3
current_quarter_snap,409,21.983,55,21.994,downbeat,-11.0,11.0,422.2392,low,0.33,1
current_quarter_snap,410,21.984,55,21.994,downbeat,-10.0,10.0,422.2392,low,0.33,3
current_quarter_snap,411,21.985,55,21.994,downbeat,-9.0,9.0,136.4083,low,0.33,1
current_quarter_snap,415,22.386,56,22.393,downbeat,-7.0,7.0,401.941,high,1.0,1
current_quarter_snap,416,22.386,56,22.393,downbeat,-7.0,7.0,115.5723,medium,0.66,1
current_quarter_snap,417,22.387,56,22.393,downbeat,-6.0,6.0,401.941,high,1.0,3
current_quarter_snap,424,22.779,57,22.799,downbeat,-20.0,20.0,327.9459,high,1.0,1
current_quarter_snap,425,22.779,57,22.799,downbeat,-20.0,20.0,327.9459,high,1.0,3
current_quarter_snap,426,22.793,57,22.799,downbeat,-6.0,6.0,102.7885,medium,0.66,1
current_quarter_snap,429,23.195,58,23.198,downbeat,-3.0,3.0,148.6435,low,0.33,2
current_quarter_snap,430,23.197,58,23.198,downbeat,-1.0,1.0,148.6435,low,0.33,1
current_quarter_snap,436,23.59,59,23.597,downbeat,-7.0,7.0,389.6682,low,0.33,3
current_quarter_snap,437,23.591,59,23.597,downbeat,-6.0,6.0,389.6682,low,0.33,1
current_quarter_snap,438,23.597,59,23.597,downbeat,0.0,0.0,28.5316,low,0.33,1
current_quarter_snap,444,23.993,60,23.996,downbeat,-3.0,3.0,296.8362,high,1.0,3
current_quarter_snap,445,23.995,60,23.996,downbeat,-1.0,1.0,296.8362,high,1.0,1
current_quarter_snap,449,24.385,61,24.395,downbeat,-10.0,10.0,630.6636,high,1.0,1
current_quarter_snap,450,24.385,61,24.395,downbeat,-10.0,10.0,630.6636,high,1.0,3
current_quarter_snap,451,24.387,61,24.395,downbeat,-8.0,8.0,144.5487,medium,0.66,1
current_quarter_snap,455,24.791,62,24.795,downbeat,-4.0,4.0,466.9407,low,0.33,3
current_quarter_snap,456,24.793,62,24.795,downbeat,-2.0,2.0,466.9407,low,0.33,1
current_quarter_snap,457,24.793,62,24.795,downbeat,-2.0,2.0,163.5771,low,0.33,1
current_quarter_snap,464,25.184,63,25.194,downbeat,-10.0,10.0,647.3669,low,0.33,1
current_quarter_snap,465,25.185,63,25.194,downbeat,-9.0,9.0,647.3669,low,0.33,3
current_quarter_snap,466,25.186,63,25.194,downbeat,-8.0,8.0,164.5491,low,0.33,1
current_quarter_snap,471,25.577,64,25.593,downbeat,-16.0,16.0,9.2453,low,0.33,1
current_quarter_snap,479,25.992,65,25.999,downbeat,-7.0,7.0,88.0684,low,0.33,1
current_quarter_snap,480,25.996,65,25.999,downbeat,-3.0,3.0,185.3592,medium,0.66,3
current_quarter_snap,481,25.998,65,25.999,downbeat,-1.0,1.0,185.3592,medium,0.66,1
current_quarter_snap,485,26.392,66,26.398,downbeat,-6.0,6.0,85.1043,low,0.33,1
current_quarter_snap,486,26.395,66,26.398,downbeat,-3.0,3.0,189.8345,medium,0.66,3
current_quarter_snap,487,26.398,66,26.398,downbeat,0.0,0.0,189.8345,medium,0.66,1
current_quarter_snap,495,26.792,67,26.797,downbeat,-5.0,5.0,260.7936,high,1.0,2
current_quarter_snap,496,26.793,67,26.797,downbeat,-4.0,4.0,260.7936,high,1.0,1
current_quarter_snap,497,26.802,67,26.797,downbeat,5.0,5.0,3.2862,low,0.33,1
current_quarter_snap,505,27.194,68,27.196,downbeat,-2.0,2.0,284.4218,high,1.0,1
current_quarter_snap,506,27.194,68,27.196,downbeat,-2.0,2.0,284.4218,high,1.0,3
current_quarter_snap,507,27.196,68,27.196,downbeat,0.0,0.0,53.6689,low,0.33,1
current_quarter_snap,514,27.592,69,27.595,downbeat,-3.0,3.0,383.5337,high,1.0,3
current_quarter_snap,515,27.594,69,27.595,downbeat,-1.0,1.0,383.5337,high,1.0,1
current_quarter_snap,516,27.594,69,27.595,downbeat,-1.0,1.0,125.6555,medium,0.66,1
current_quarter_snap,523,27.994,70,27.995,downbeat,-1.0,1.0,400.0452,high,1.0,3
current_quarter_snap,524,27.995,70,27.995,downbeat,0.0,0.0,400.0452,high,1.0,1
current_quarter_snap,525,27.995,70,27.995,downbeat,0.0,0.0,145.7916,medium,0.66,1
current_quarter_snap,535,28.392,71,28.394,downbeat,-2.0,2.0,332.9165,high,1.0,3
current_quarter_snap,536,28.395,71,28.394,downbeat,1.0,1.0,332.9165,high,1.0,1
current_quarter_snap,537,28.395,71,28.394,downbeat,1.0,1.0,104.5702,medium,0.66,1
current_quarter_snap,545,28.795,72,28.793,downbeat,2.0,2.0,394.9736,high,1.0,3
current_quarter_snap,546,28.796,72,28.793,downbeat,3.0,3.0,394.9736,high,1.0,1
current_quarter_snap,547,28.796,72,28.793,downbeat,3.0,3.0,134.0477,medium,0.66,1
current_quarter_snap,557,29.194,73,29.199,downbeat,-5.0,5.0,274.6157,high,1.0,3
current_quarter_snap,558,29.196,73,29.199,downbeat,-3.0,3.0,274.6157,high,1.0,1
current_quarter_snap,559,29.196,73,29.199,downbeat,-3.0,3.0,82.2303,low,0.33,1
current_quarter_snap,564,29.595,74,29.598,downbeat,-3.0,3.0,294.3024,high,1.0,3
current_quarter_snap,565,29.597,74,29.598,downbeat,-1.0,1.0,294.3024,high,1.0,1
current_quarter_snap,566,29.597,74,29.598,downbeat,-1.0,1.0,89.626,low,0.33,1
current_quarter_snap,574,29.993,75,29.997,downbeat,-4.0,4.0,225.4031,medium,0.66,2
current_quarter_snap,575,29.997,75,29.997,downbeat,0.0,0.0,225.4031,medium,0.66,1
current_quarter_snap,576,30.0,75,29.997,downbeat,3.0,3.0,25.3459,low,0.33,1
current_quarter_snap,583,30.396,76,30.396,downbeat,0.0,0.0,284.8108,high,1.0,3
current_quarter_snap,584,30.398,76,30.396,downbeat,2.0,2.0,284.8108,high,1.0,1
current_quarter_snap,585,30.398,76,30.396,downbeat,2.0,2.0,81.9718,low,0.33,1
current_quarter_snap,594,30.791,77,30.795,downbeat,-4.0,4.0,262.6872,high,1.0,3
current_quarter_snap,595,30.793,77,30.795,downbeat,-2.0,2.0,262.6872,high,1.0,1
current_quarter_snap,596,30.793,77,30.795,downbeat,-2.0,2.0,85.2498,low,0.33,1
current_quarter_snap,603,31.193,78,31.195,downbeat,-2.0,2.0,317.2468,high,1.0,1
current_quarter_snap,604,31.193,78,31.195,downbeat,-2.0,2.0,317.2468,high,1.0,3
current_quarter_snap,605,31.196,78,31.195,downbeat,1.0,1.0,96.4163,low,0.33,1
current_quarter_snap,615,31.591,79,31.601,downbeat,-10.0,10.0,323.1184,high,1.0,3
current_quarter_snap,616,31.594,79,31.601,downbeat,-7.0,7.0,323.1184,high,1.0,1
current_quarter_snap,617,31.594,79,31.601,downbeat,-7.0,7.0,81.6887,low,0.33,1
current_quarter_snap,625,31.993,80,31.993,downbeat,0.0,0.0,258.4679,high,1.0,3
current_quarter_snap,626,31.994,80,31.993,downbeat,1.0,1.0,258.4679,high,1.0,1
current_quarter_snap,627,31.994,80,31.993,downbeat,1.0,1.0,85.8448,low,0.33,1
current_quarter_snap,637,32.394,81,32.399,downbeat,-5.0,5.0,191.5338,medium,0.66,3
current_quarter_snap,638,32.395,81,32.399,downbeat,-4.0,4.0,191.5338,medium,0.66,1
current_quarter_snap,639,32.395,81,32.399,downbeat,-4.0,4.0,74.6709,low,0.33,1
current_quarter_snap,646,32.793,82,32.798,downbeat,-5.0,5.0,207.3994,medium,0.66,3
current_quarter_snap,647,32.795,82,32.798,downbeat,-3.0,3.0,207.3994,medium,0.66,1
current_quarter_snap,648,32.795,82,32.798,downbeat,-3.0,3.0,54.3478,low,0.33,1
current_quarter_snap,655,33.193,83,33.197,downbeat,-4.0,4.0,282.0026,high,1.0,3
current_quarter_snap,656,33.196,83,33.197,downbeat,-1.0,1.0,282.0026,high,1.0,1
current_quarter_snap,657,33.196,83,33.197,downbeat,-1.0,1.0,78.5564,low,0.33,1
current_quarter_snap,665,33.594,84,33.596,downbeat,-2.0,2.0,276.5256,high,1.0,3
current_quarter_snap,666,33.596,84,33.596,downbeat,0.0,0.0,276.5256,high,1.0,1
current_quarter_snap,667,33.599,84,33.596,downbeat,3.0,3.0,57.0851,low,0.33,1
current_quarter_snap,675,33.993,85,33.995,downbeat,-2.0,2.0,369.952,high,1.0,3
current_quarter_snap,676,33.994,85,33.995,downbeat,-1.0,1.0,369.952,high,1.0,1
current_quarter_snap,677,33.997,85,33.995,downbeat,2.0,2.0,50.8018,low,0.33,1
current_quarter_snap,684,34.392,86,34.395,downbeat,-3.0,3.0,173.739,medium,0.66,3
current_quarter_snap,685,34.395,86,34.395,downbeat,0.0,0.0,60.0613,low,0.33,1
current_quarter_snap,686,34.398,86,34.395,downbeat,3.0,3.0,173.739,medium,0.66,1
current_quarter_snap,695,34.791,87,34.794,downbeat,-3.0,3.0,333.3291,high,1.0,3
current_quarter_snap,696,34.792,87,34.794,downbeat,-2.0,2.0,333.3291,high,1.0,1
current_quarter_snap,697,34.798,87,34.794,downbeat,4.0,4.0,103.1704,medium,0.66,1
current_quarter_snap,705,35.193,88,35.193,downbeat,0.0,0.0,406.4225,high,1.0,3
current_quarter_snap,706,35.195,88,35.193,downbeat,2.0,2.0,406.4225,high,1.0,1
current_quarter_snap,707,35.198,88,35.193,downbeat,5.0,5.0,140.0273,medium,0.66,1
current_quarter_snap,716,35.593,89,35.599,downbeat,-6.0,6.0,263.6642,high,1.0,1
current_quarter_snap,717,35.593,89,35.599,downbeat,-6.0,6.0,79.3749,low,0.33,1
current_quarter_snap,718,35.593,89,35.599,downbeat,-6.0,6.0,263.6642,high,1.0,3
current_quarter_snap,721,35.995,90,35.998,downbeat,-3.0,3.0,113.0668,medium,0.66,3
current_quarter_snap,722,36.0,90,35.998,downbeat,2.0,2.0,113.0668,medium,0.66,1
current_quarter_snap,723,36.003,90,35.998,downbeat,5.0,5.0,34.0292,low,0.33,1
current_quarter_snap,730,36.393,91,36.397,downbeat,-4.0,4.0,225.3791,medium,0.66,3
current_quarter_snap,731,36.394,91,36.397,downbeat,-3.0,3.0,225.3791,medium,0.66,1
current_quarter_snap,732,36.397,91,36.397,downbeat,0.0,0.0,22.701,low,0.33,1
current_quarter_snap,739,36.793,92,36.796,downbeat,-3.0,3.0,260.3509,high,1.0,3
current_quarter_snap,740,36.795,92,36.796,downbeat,-1.0,1.0,260.3509,high,1.0,1
current_quarter_snap,741,36.795,92,36.796,downbeat,-1.0,1.0,77.0518,low,0.33,1
current_quarter_snap,749,37.193,93,37.195,downbeat,-2.0,2.0,261.02,high,1.0,3
current_quarter_snap,750,37.195,93,37.195,downbeat,0.0,0.0,261.02,high,1.0,1
current_quarter_snap,751,37.195,93,37.195,downbeat,0.0,0.0,90.5197,low,0.33,1
current_quarter_snap,758,37.594,94,37.595,downbeat,-1.0,1.0,312.149,high,1.0,3
current_quarter_snap,759,37.596,94,37.595,downbeat,1.0,1.0,312.149,high,1.0,1
current_quarter_snap,760,37.596,94,37.595,downbeat,1.0,1.0,106.6224,medium,0.66,1
current_quarter_snap,769,37.992,95,37.994,downbeat,-2.0,2.0,225.5999,medium,0.66,3
current_quarter_snap,770,37.996,95,37.994,downbeat,2.0,2.0,225.5999,medium,0.66,1
current_quarter_snap,771,37.996,95,37.994,downbeat,2.0,2.0,77.6998,low,0.33,1
current_quarter_snap,779,38.394,96,38.393,downbeat,1.0,1.0,130.6091,medium,0.66,1
current_quarter_snap,780,38.394,96,38.393,downbeat,1.0,1.0,244.1435,high,1.0,3
current_quarter_snap,781,38.397,96,38.393,downbeat,4.0,4.0,244.1435,high,1.0,1
current_quarter_snap,789,38.795,97,38.799,downbeat,-4.0,4.0,95.6725,low,0.33,1
current_quarter_snap,790,38.796,97,38.799,downbeat,-3.0,3.0,183.1193,medium,0.66,3
current_quarter_snap,791,38.798,97,38.799,downbeat,-1.0,1.0,183.1193,medium,0.66,1
current_quarter_snap,797,39.194,98,39.198,downbeat,-4.0,4.0,231.6011,medium,0.66,3
current_quarter_snap,798,39.198,98,39.198,downbeat,0.0,0.0,231.6011,medium,0.66,1
current_quarter_snap,799,39.198,98,39.198,downbeat,0.0,0.0,81.2396,low,0.33,1
